 120.0, 2,  -1.3445431354191826E+00, -1.0845094515145551E-03, -5.7942914610529747E-04,  7.3892687557824011E-04, -4.2310200583171054E-01,  9.0196333596775502E-01,  8.6295035958634067E-02, -8.4730336591701407E-05, -1.1539419506305627E-03, -7.3892687557824011E-04
 130.0, 2,  -1.2969821161231563E+00, -1.0825931570662031E-03, -6.0145318978808179E-04,  7.3824158784617522E-04, -4.3393792865747627E-01,  8.9605899335917660E-01,  9.3681131998918171E-02, -6.6872677402671980E-05, -1.1640498329212716E-03, -7.3824158784617522E-04
 140.0, 2,  -1.2489168092958944E+00, -1.0801807309596023E-03, -6.2354987926740719E-04,  7.3724854503982732E-04, -4.4475221512101293E-01,  8.8993402993408666E-01,  1.0105884182113084E-01, -4.8708747298013057E-05, -1.1738198584605693E-03, -7.3724854503982732E-04
 150.0, 2,  -1.2003598270973435E+00, -1.0772638533798136E-03, -6.4569825711339492E-04,  7.3594143078839014E-04, -4.5553986168612887E-01,  8.8358782339838737E-01,  1.0842505594686926E-01, -3.0250660300462030E-05, -1.1832346422060772E-03, -7.3594143078839014E-04
 160.0, 2,  -1.1513245675047961E+00, -1.0738349749998849E-03, -6.6787663854607742E-04,  7.3431436091152345E-04, -4.6629578542800859E-01,  8.7701996470391430E-01,  1.1577660386633248E-01, -1.1511493630769045E-05, -1.1922770087241016E-03, -7.3431436091152345E-04
 170.0, 2,  -1.1018252101845807E+00, -1.0698873676650940E-03, -6.9006265584503623E-04,  7.3236191745687615E-04, -4.7701483199291750E-01,  8.7023026510412738E-01,  1.2311025853099979E-01,  7.4947212308765077E-06, -1.2009300544822132E-03, -7.3236191745687615E-04
 180.0, 2,  -1.0518767097049952E+00, -1.0654151731882731E-03, -7.1223330781790826E-04,  7.3007918190815088E-04, -4.8769178405563890E-01,  8.6321876274036513E-01,  1.3042274118274347E-01,  2.6753012430516841E-05, -1.2091772113400081E-03, -7.3007918190815088E-04
 190.0, 2,  -1.0014947860181254E+00, -1.0604134498512806E-03, -7.3436501423696573E-04,  7.2746176730901200E-04, -4.9832137025374357E-01,  8.5598572870846856E-01,  1.3771072650982388E-01,  4.6247486709459498E-05, -1.2170023108783270E-03, -7.2746176730901200E-04
 200.0, 2,  -9.5069591215204141E-01, -1.0548782162070822E-03, -7.5643367510530449E-04,  7.2450584904463664E-04, -5.0889827457370806E-01,  8.4853167255675233E-01,  1.4497084811762362E-01,  6.5961353555696168E-05, -1.2243896491817838E-03, -7.2450584904463664E-04
 210.0, 2,  -8.9949729907071685E-01, -1.0488064917808250E-03, -7.7841473456547524E-04,  7.2120819402174971E-04, -5.1941714615987511E-01,  8.4085734716794025E-01,  1.5219970429940086E-01,  8.5876954596318214E-05, -1.2313240516669299E-03, -7.2120819402174971E-04
 220.0, 2,  -8.4791687767655843E-01, -1.0421963342767220E-03, -8.0028324921413549E-04,  7.1756618798974182E-04, -5.2987260951328485E-01,  8.3296375297975245E-01,  1.5939386408976855E-01,  1.0597579824640129E-04, -1.2377909375290940E-03, -7.1756618798974182E-04
 230.0, 2,  -7.9597327794775152E-01, -1.0350468729109226E-03, -8.2201396053705801E-04,  7.1357786075035062E-04, -5.4025927504351900E-01,  8.2485214150148911E-01,  1.6654987358103535E-01,  1.2623859958416593E-04, -1.2437763833654306E-03, -7.1357786075035062E-04
 240.0, 2,  -7.4368580522166727E-01, -1.0273583375087240E-03, -8.4358137113041941E-04,  7.0924190901121677E-04, -5.5057174993297076E-01,  8.1652401808704012E-01,  1.7366426248005457E-01,  1.4664532537470639E-04, -1.2492671855203572E-03, -7.0924190901121677E-04
 250.0, 2,  -6.9107441365491484E-01, -1.0191320830275326E-03, -8.6495982432744517E-04,  7.0455771664952355E-04, -5.6080464926950024E-01,  8.0798114392831699E-01,  1.8073355088085377E-01,  1.6717524411585756E-04, -1.2542509206928049E-03, -7.0455771664952355E-04
 260.0, 2,  -6.3815967691102826E-01, -1.0103706091948638E-03, -8.8612358680476022E-04,  6.9952537216596753E-04, -5.7095260740013909E-01,  7.9922553723713829E-01,  1.8775425622603295E-01,  1.8780698093015608E-04, -1.2587160043427740E-03, -6.9952537216596753E-04
 270.0, 2,  -5.8496275614627335E-01, -1.0010775749831767E-03, -9.0704693370103479E-04,  6.9414568312642605E-04, -5.8101028945557831E-01,  7.9025947358809445E-01,  1.9472290042779536E-01,  2.0851857707729522E-04, -1.2626517464378764E-03, -6.9414568312642605E-04
 280.0, 2,  -5.3150536538489379E-01, -9.9125780768021714E-04, -9.2770423574248717E-04,  6.8842018740867368E-04, -5.9097240299255838E-01,  7.8108548539975176E-01,  2.0163601711756582E-01,  2.2928755381252858E-04, -1.2660484040890616E-03, -6.8842018740867368E-04
 290.0, 2,  -4.7780973439504693E-01, -9.8091730635446739E-04, -9.4807004783606375E-04,  6.8235116109430043E-04, -6.0083370969908889E-01,  7.7170636053680630E-01,  2.0849015899142248E-01,  2.5009098026890442E-04, -1.2688972306386312E-03, -6.8235116109430043E-04
 300.0, 2,  -4.2389856919656937E-01, -9.7006323955984306E-04, -9.6811919856242424E-04,  6.7594162287134077E-04, -6.1058903710563794E-01,  7.6212514002131004E-01,  2.1528190521710716E-01,  2.7090554499573425E-04, -1.2711905207829363E-03, -6.7594162287134077E-04
 310.0, 2,  -3.6979501035066109E-01, -9.5870393717147550E-04, -9.8782687997766064E-04,  6.6919533484083933E-04, -6.2023329024408957E-01,  7.5234511484693845E-01,  2.2200786886715776E-01,  2.9170763074291535E-04, -1.2729216513368180E-03, -6.6919533484083933E-04
 320.0, 2,  -3.1552258919986564E-01, -9.4684887629456970E-04, -1.0071687371156464E-03,  6.6211679965018377E-04, -6.2976146319544735E-01,  7.4236982189621048E-01,  2.2866470434178840E-01,  3.1247339204161371E-04, -1.2740851172765889E-03, -6.6211679965018377E-04
 330.0, 2,  -2.6110518224398016E-01, -9.3450866124051451E-04, -1.0261209565723456E-03,  6.5471125390735834E-04, -6.3916865046694660E-01,  7.3220303896677141E-01,  2.3524911474453294E-01,  3.3317883509667069E-04, -1.2746765627330708E-03, -6.5471125390735834E-04
 340.0, 2,  -2.0656696385319773E-01, -9.2169499761771676E-04, -1.0446603535497064E-03,  6.4698465786275404E-04, -6.4845005813944234E-01,  7.2184877891900867E-01,  2.4175785917336895E-01,  3.5379989947588550E-04, -1.2746928066453605E-03, -6.4698465786275404E-04
 350.0, 2,  -1.5193235753428114E-01, -9.0842066063848831E-04, -1.0627644567400558E-03,  6.3894368137849833E-04, -6.5760101472667776E-01,  7.1131128296351132E-01,  2.4818775989006248E-01,  3.7431254105627012E-04, -1.2741318628292631E-03, -6.3894368137849833E-04
 360.0, 2,  -9.7225985978044493E-02, -8.9469945779691311E-04, -1.0804115904423811E-03,  6.3059568623892166E-04, -6.6661698168932260E-01,  7.0059501311303529E-01,  2.5453570933085856E-01,  3.9469281566818147E-04, -1.2729929542611336E-03, -6.3059568623892166E-04
 370.0, 2,  -4.2472620127112205E-02, -8.8054618612513468E-04, -1.0975809533194970E-03,  6.2194870488928072E-04, -6.7549356354849377E-01,  6.8970464382960417E-01,  2.6079867692232617E-01,  4.1491696286519012E-04, -1.2712765214275953E-03, -6.2194870488928072E-04
 380.0, 2,   1.2302872488310088E-02, -8.6597658428634778E-04, -1.1142526932296432E-03,  6.1301141572282216E-04, -6.8422651754578079E-01,  6.7864505290321753E-01,  2.6697371566722156E-01,  4.3496148924084238E-04, -1.2689842246436565E-03, -6.1301141572282216E-04
 390.0, 2,   6.7075579892558856E-02, -8.5100727981097233E-04, -1.1304079775973457E-03,  6.0379311506807761E-04, -6.9281176279964551E-01,  6.6742131160411022E-01,  2.7305796846658309E-01,  4.5480325071347991E-04, -1.2661189402953009E-03, -6.0379311506807761E-04
 400.0, 2,   1.2182059802597985E-01, -8.3565573182756473E-04, -1.1460290588260200E-03,  5.9430368605862085E-04, -7.0124538891134569E-01,  6.5603867415569672E-01,  2.7904867414594714E-01,  4.7441953320683970E-04, -1.2626847510170795E-03, -5.9430368605862085E-04
 410.0, 2,   1.7651308306538036E-01, -8.1994016968116020E-04, -1.1610993342982042E-03,  5.8455356459584927E-04, -7.0952366397726085E-01,  6.4450256658009875E-01,  2.8494317315553952E-01,  4.9378813116736180E-04, -1.2586869298696934E-03, -5.8455356459584927E-04
 420.0, 2,   2.3112830344346108E-01, -8.0387952786841030E-04, -1.1756034005580452E-03,  5.7455370264131883E-04, -7.1764304196861628E-01,  6.3281857497243366E-01,  2.9073891291653697E-01,  5.1288742337878078E-04, -1.2541319186363331E-03, -5.7455370264131883E-04
 430.0, 2,   2.8564169130978517E-01, -7.8749337775061616E-04, -1.1895271013238670E-03,  5.6431552909839684E-04, -7.2560016944404560E-01,  6.2099243326386411E-01,  2.9643345278797040E-01,  5.3169644556029516E-04, -1.2490273004088651E-03, -5.6431552909839684E-04
 440.0, 2,   3.4002889318108614E-01, -7.7080185653201122E-04, -1.2028575690357110E-03,  5.5385090856316496E-04, -7.3339189156520423E-01,  6.0903001053662331E-01,  3.0202446863155391E-01,  5.5019495926620851E-04, -1.2433817666850509E-03, -5.5385090856316496E-04
 450.0, 2,   3.9426581953566109E-01, -7.5382559401123057E-04, -1.2155832597026965E-03,  5.4317209824135523E-04, -7.4101525739059149E-01,  5.9693729795689676E-01,  3.0750975695459565E-01,  5.6836351664168311E-04, -1.2372050792452576E-03, -5.4317209824135523E-04
 460.0, 2,   4.4832869311615897E-01, -7.3658563762844060E-04, -1.2276939808771499E-03,  5.3229170334143149E-04, -7.4846752442793307E-01,  5.8472039539347642E-01,  3.1288723861419848E-01,  5.8618352063084865E-04, -1.2305080271207919E-03, -5.3229170334143149E-04
 470.0, 2,   5.0219409571622586E-01, -7.1910337633910573E-04, -1.2391809126457223E-03,  5.2122263126359294E-04, -7.5574616243071868E-01,  5.7238549779152426E-01,  3.1815496206910054E-01,  6.0363728027905677E-04, -1.2233023790056753E-03, -5.2122263126359294E-04
 480.0, 2,   5.5583901323972840E-01, -7.0140046384768978E-04, -1.2500366215912996E-03,  5.0997804491039671E-04, -7.6284885642983624E-01,  5.5993888137156200E-01,  3.2331110616874092E-01,  6.2070806082009287E-04, -1.2156008314987295E-03, -5.0997804491039671E-04
 490.0, 2,   6.0924087883611711E-01, -6.8349874173088130E-04, -1.2602550677424831E-03,  4.9857131544684080E-04, -7.6977350899655272E-01,  5.4738688972393590E-01,  3.2835398247240699E-01,  6.3738012829077590E-04, -1.2074169535929128E-03, -4.9857131544684080E-04
 500.0, 2,   6.6237761393160177E-01, -6.6542016297040292E-04, -1.2698316045889563E-03,  4.8701597483622665E-04, -7.7651824173834316E-01,  5.3473591986855906E-01,  3.3328203709458903E-01,  6.5363878846880392E-04, -1.1987651278537199E-03, -4.8701597483622665E-04
 510.0, 2,   7.1522766699364315E-01, -6.4718671640024523E-04, -1.2787629723003278E-03,  4.7532566847294249E-04, -7.8308139603421001E-01,  5.2199240834861071E-01,  3.3809385207591336E-01,  6.6947041998432371E-04, -1.1896604887476944E-03, -4.7532566847294249E-04
 520.0, 2,   7.6777004988444431E-01, -6.2882035255284671E-04, -1.2870472843422773E-03,  4.6351410822475023E-04, -7.8946153302107891E-01,  5.0916281742525293E-01,  3.4278814628219928E-01,  6.8486250151048207E-04, -1.1801188585958806E-03, -4.6351410822475023E-04
 530.0, 2,   8.1998437167871452E-01, -6.1034291136351422E-04, -1.2946840077363419E-03,  4.5159502618535434E-04, -7.9565743284756785E-01,  4.9625362143818708E-01,  3.4736377583723810E-01,  6.9980363299260834E-04, -1.1701566816350278E-03, -4.5159502618535434E-04
 540.0, 2,   8.7185086984083959E-01, -5.9177605216293057E-04, -1.3016739372579745E-03,  4.3958212942330578E-04, -8.0166809321590338E-01,  4.8327129339418889E-01,  3.5181973409785461E-01,  7.1428355092886310E-04, -1.1597909566719265E-03, -4.3958212942330578E-04
 550.0, 2,   9.2335043867668909E-01, -5.7314118635438168E-04, -1.3080191639108598E-03,  4.2748905599589545E-04, -8.0749272723686794E-01,  4.7022229184258274E-01,  3.5615515118256369E-01,  7.2829313776643875E-04, -1.1490391688133057E-03, -4.2748905599589545E-04
 560.0, 2,   9.7446465499575652E-01, -5.5445941313595230E-04, -1.3137230380537315E-03,  4.1532933247700115E-04, -8.1313076062645928E-01,  4.5711304809302389E-01,  3.6036929306773652E-01,  7.4182442552622675E-04, -1.1379192207456737E-03, -4.1532933247700115E-04
 570.0, 2,   1.0251758009392837E+00, -5.3575145858909975E-04, -1.3187901275886183E-03,  4.0311633322621677E-04, -8.1858182827635850E-01,  4.4394995382706998E-01,  3.6446156026757731E-01,  7.5487059381453339E-04, -1.1264493640266277E-03, -4.0311633322621677E-04
 580.0, 2,   1.0754668839500614E+00, -5.1703761841419662E-04, -1.3232261716463597E-03,  3.9086324160337573E-04, -8.2384577023328565E-01,  4.3073934915076501E-01,  3.6843148611634607E-01,  7.6742596242259991E-04, -1.1146481308317410E-03, -3.9086324160337573E-04
 590.0, 2,   1.1253216538787416E+00, -4.9833770455154282E-04, -1.3270380302264871E-03,  3.7858301330811458E-04, -8.2892262712497267E-01,  4.1748751113097937E-01,  3.7227873467322076E-01,  7.7948597875296280E-04, -1.1025342665798071E-03, -3.7858301330811458E-04
 600.0, 2,   1.1747246172395791E+00, -4.7967099588370614E-04, -1.3302336302638124E-03,  3.6628834199888173E-04, -8.3381263507259873E-01,  4.0420064285360924E-01,  3.7600309827183392E-01,  7.9104720034558432E-04, -1.0901266638343012E-03, -3.6628834199888173E-04
 610.0, 2,   1.2236610486470509E+00, -4.6105619317221065E-04, -1.3328219086036863E-03,  3.5399162732015514E-04, -8.3851622013132088E-01,  3.9088486303697245E-01,  3.7960449473794361E-01,  8.0210727280616788E-04, -1.0774442978509012E-03, -3.5399162732015514E-04
 620.0, 2,   1.2721169994808210E+00, -4.4251137833937771E-04, -1.3348127523719329E-03,  3.4170494544081203E-04, -8.4303399230181841E-01,  3.7754619622887187E-01,  3.8308296429986033E-01,  8.1266490346386746E-04, -1.0645061641104952E-03, -3.4170494544081203E-04
 630.0, 2,   1.3200793038420731E+00, -4.2405397816487736E-04, -1.3362169372242057E-03,  3.2944002218108647E-04, -8.4736673915669058E-01,  3.6419056361096430E-01,  3.8643866621714401E-01,  8.2271983110569801E-04, -1.0513312181446041E-03, -3.2944002218108647E-04
 640.0, 2,   1.3675355818786261E+00, -4.0570073242689409E-04, -1.3370460639532777E-03,  3.1720820878066374E-04, -8.5151541912601303E-01,  3.5082377442930535E-01,  3.8967187515373297E-01,  8.3227279215030304E-04, -1.0379383179263491E-03, -3.1720820878066374E-04
 650.0, 2,   1.4144742405682935E+00, -3.8746766647976982E-04, -1.3373124939220133E-03,  3.0502046033607875E-04, -8.5548115448653428E-01,  3.3745151806500334E-01,  3.9278297732209771E-01,  8.4132548363468186E-04, -1.0243461690650824E-03, -3.0502046033607875E-04
 660.0, 2,   1.4608844720620118E+00, -3.6937006822471700E-04, -1.3370292837746956E-03,  2.9288731691286252E-04, -8.5926522409865747E-01,  3.2407935675454597E-01,  3.9577246642514596E-01,  8.4988052339359725E-04, -1.0105732730077818E-03, -2.9288731691286252E-04
 670.0, 2,   1.5067562496988669E+00, -3.5142246939700802E-04, -1.3362101198606357E-03,  2.8081888731606042E-04, -8.6286905593479735E-01,  3.1071271896477531E-01,  3.9864093942256895E-01,  8.5794140781353325E-04, -9.9663787841486025E-04, -2.8081888731606042E-04
 680.0, 2,   1.5520803218128800E+00, -3.3363863106309521E-04, -1.3348692527820501E-03,  2.6882483548262723E-04, -8.6629421944174745E-01,  2.9735689342336041E-01,  4.0138909214803192E-01,  8.6551246754105701E-04, -9.8255793584351857E-04, -2.6882483548262723E-04
 690.0, 2,   1.5968482034590854E+00, -3.1603153319393170E-04, -1.3330214324535036E-03,  2.5691436944068411E-04, -8.6954241777850816E-01,  2.8401702380162441E-01,  4.0401771480316784E-01,  8.7259882151978984E-04, -9.6835105583788954E-04, -2.5691436944068411E-04
 700.0, 2,   1.6410521661903918E+00, -2.9861336815656142E-04, -1.3306818440333411E-03,  2.4509623276350615E-04, -8.7261547996960309E-01,  2.7069810404259848E-01,  4.0652768735371725E-01,  8.7920632972136176E-04, -9.5403447049252003E-04, -2.4509623276350615E-04
 710.0, 2,   1.6846852260237748E+00, -2.8139553794542479E-04, -1.3278660450586665E-03,  2.3337869843162895E-04, -8.7551535301216710E-01,  2.5740497432402321E-01,  4.0891997485232912E-01,  8.8534154492340609E-04, -9.3962499852475324E-04, -2.3337869843162895E-04
 720.0, 2,   1.7277411297362841E+00, -2.6438865495706276E-04, -1.3245899040854865E-03,  2.2176956500317887E-04, -8.7824409397323366E-01,  2.4414231764268540E-01,  4.1119562271161342E-01,  8.9101166387309683E-04, -9.2513901386221851E-04, -2.2176956500317887E-04
 730.0, 2,   1.7702143396330667E+00, -2.4760254609766782E-04, -1.3208695411048830E-03,  2.1027615498158010E-04, -8.8080386211158768E-01,  2.3091465700383335E-01,  4.1335575194995589E-01,  8.9622447815765609E-04, -9.1059241772461000E-04, -2.1027615498158010E-04
 740.0, 2,   1.8121000169285351E+00, -2.3104626000112943E-04, -1.3167212699750053E-03,  1.9890531525994405E-04, -8.8319691105645637E-01,  2.1772635319641995E-01,  4.1540155443151888E-01,  9.0098832508475417E-04, -8.9600061415360112E-04, -1.9890531525994405E-04
 750.0, 2,   1.8533940038832151E+00, -2.1472807712711063E-04, -1.3121615430773321E-03,  1.8766341951447304E-04, -8.8542558107298508E-01,  2.0458160313304896E-01,  4.1733428812054096E-01,  9.0531203885507706E-04, -8.8137848892210012E-04, -1.8766341951447304E-04
 760.0, 2,   1.8940928048379904E+00, -1.9865552250296413E-04, -1.3072068983748376E-03,  1.7655637241346299E-04, -8.8749229144210973E-01,  1.9148443873145463E-01,  4.1915527236876471E-01,  9.0920490228788985E-04, -8.6674039173355397E-04, -1.7655637241346299E-04
 770.0, 2,   1.9341935662836958E+00, -1.8283538087065178E-04, -1.3018739090197001E-03,  1.6558961550461608E-04, -8.8939953298004215E-01,  1.7843872631294724E-01,  4.2086588325343721E-01,  9.1267659933807360E-04, -8.5210012160427727E-04, -1.6558961550461608E-04
 780.0, 2,   1.9736940560986276E+00, -1.6727371399884920E-04, -1.2961791356292177E-03,  1.5476813464032467E-04, -8.9114986072027680E-01,  1.6544816649139393E-01,  4.2246754898201078E-01,  9.1573716862068850E-04, -8.3747091530593412E-04, -1.5476813464032467E-04
 790.0, 2,   2.0125926420852598E+00, -1.5197587992251920E-04, -1.2901390813205077E-03,  1.4409646880021195E-04, -8.9274588677855427E-01,  1.5251629452566859E-01,  4.2396174537820303E-01,  9.1839695813584815E-04, -8.2286543873222220E-04, -1.4409646880021195E-04
 800.0, 2,   2.0508882699337021E+00, -1.3694655387591818E-04, -1.2837701495680728E-03,  1.3357872017063453E-04, -8.9419027341888446E-01,  1.3964648110767638E-01,  4.2534999146268254E-01,  9.2066658136384216E-04, -8.0829578104279511E-04, -1.3357872017063453E-04
 810.0, 2,   2.0885804407322355E+00, -1.2218975069090235E-04, -1.2770886049236871E-03,  1.2321856534257443E-04, -8.9548572633637924E-01,  1.2684193355773424E-01,  4.2663384514023589E-01,  9.2255687487795659E-04, -7.9377345142919102E-04, -1.2321856534257443E-04
 820.0, 2,   2.1256691881366985E+00, -1.0770884843895499E-04, -1.2701105366150493E-03,  1.1301926749128873E-04, -8.9663498817050169E-01,  1.1410569739815668E-01,  4.2781489900395492E-01,  9.2407885760091460E-04, -7.7930937834055631E-04, -1.1301926749128873E-04
 830.0, 2,   2.1621550553099418E+00, -9.3506613104304693E-05, -1.2628518250180102E-03,  1.0298368940569587E-04, -8.9764083226006475E-01,  1.0144065827643788E-01,  4.2889477626557937E-01,  9.2524369180914780E-04, -7.6491391100255940E-04, -1.0298368940569587E-04
 840.0, 2,   2.1980390717349509E+00, -7.9585224085153880E-05, -1.2553281109778977E-03,  9.3114307239919964E-05, -8.9850605664925043E-01,  8.8849544209533407E-02,  4.2987512681983886E-01,  9.2606264596895938E-04, -7.5059682306023311E-04, -9.3114307239919964E-05
 850.0, 2,   2.2333227299964875E+00, -6.5946300330557063E-05, -1.2475547679381700E-03,  8.3413224864418775E-05, -8.9923347835197343E-01,  7.6334928120973811E-02,  4.3075762344940199E-01,  9.2654705946956469E-04, -7.3636731817461603E-04, -8.3413224864418775E-05
 860.0, 2,   2.2680079626171996E+00, -5.2590926931481600E-05, -1.2395468768190770E-03,  7.3882188699502674E-05, -8.9982592788004623E-01,  6.3899230642676372E-02,  4.3154395817585950E-01,  9.2670830930010478E-04, -7.2223403740341596E-04, -7.3882188699502674E-05
 870.0, 2,   2.3020971190352335E+00, -3.9519681996599472E-05, -1.2313192035747686E-03,  6.4522602921272129E-05, -9.0028624403881274E-01,  5.1544723154470895E-02,  4.3223583876098937E-01,  9.2655777870032660E-04, -7.0820506819770492E-04, -6.4522602921272129E-05
 880.0, 2,   2.3355929427989612E+00, -2.6732663655828844E-05, -1.2228861793459739E-03,  5.5335544936500266E-05, -9.0061726899228978E-01,  3.9273531035283006E-02,  4.3283498536150045E-01,  9.2610682779928506E-04, -6.9428795485040353E-04, -5.5335544936500266E-05
 890.0, 2,   2.3684985490444324E+00, -1.4229517046341762E-05, -1.2142618831152696E-03,  4.6321781029015055E-05, -9.0082184359838169E-01,  2.7087637100048113E-02,  4.3334312733946606E-01,  9.2536676624250353E-04, -6.8048971023606814E-04, -4.6321781029015055E-05
 900.0, 2,   2.4008174023188036E+00, -2.0094611484269568E-06, -1.2054600267633791E-03,  3.7481782087830467E-05, -9.0090280301331538E-01,  1.4988885197851741E-02,  4.3376200022970790E-01,  9.2434882779473312E-04, -6.6681682868678107E-04, -3.7481782087830467E-05
 910.0, 2,   2.4325532948093711E+00,  9.9286846489893003E-06, -1.1964939424179662E-03,  2.8815739334747874E-05, -9.0086297256316805E-01,  2.9789839480502548E-03,  4.3409334286451584E-01,  9.2306414689363129E-04, -6.5327529985483002E-04, -2.8815739334747874E-05
 920.0, 2,   2.4637103250263239E+00,  2.1586474361234432E-05, -1.1873765719816486E-03,  2.0323579975806386E-05, -9.0070516387924460E-01, -8.9404894078911352E-03,  4.3433889465532594E-01,  9.2152373711972013E-04, -6.3987062341981345E-04, -2.0323579975806386E-05
 930.0, 2,   2.4942928769787431E+00,  3.2965809695943127E-05, -1.1781204587220130E-03,  1.2004982707340824E-05, -9.0043217129303155E-01, -2.0768085060530544E-02,  4.3450039303024268E-01,  9.1973847153911474E-04, -6.2660782450446465E-04, -1.2004982707340824E-05
 940.0, 2,   2.5243055998878461E+00,  4.4068914901217725E-05, -1.1687377408032169E-03,  3.8593930155294011E-06, -9.0004676848552878E-01, -3.2502476612323680E-02,  4.3457957102563222E-01,  9.1771906486694873E-04, -6.1349146967087269E-04, -3.8593930155294011E-06
 950.0, 2,   2.5537533884701302E+00,  5.4898312247602898E-05, -1.1592401466380610E-03, -4.1139617852587572E-06, -8.9955170538499296E-01, -4.4142457001677127E-02,  4.3457815502945596E-01,  9.1547605739313042E-04, -6.0052568337712082E-04,  4.1139617852587572E-06
 960.0, 2,   2.5826413638125603E+00,  6.5456798207846179E-05, -1.1496389919391210E-03, -1.1916057824646810E-05, -8.9894970530642315E-01, -5.5686934389346188E-02,  4.3449786267346752E-01,  9.1301980060689550E-04, -5.8771416478173874E-04,  1.1916057824646810E-05
 970.0, 2,   2.6109748548652085E+00,  7.5747420388128244E-05, -1.1399451783476687E-03, -1.9548060301062774E-05, -8.9824346232552188E-01, -6.7134928023470056E-02,  4.3434040087095521E-01,  9.1036044445146308E-04, -5.7506020479133424E-04,  1.9548060301062774E-05
 980.0, 2,   2.6387593805727900E+00,  8.5773455254881678E-05, -1.1301691935207564E-03, -2.7011309495124884E-05, -8.9743563887940714E-01, -7.8485564098043498E-02,  4.3410746399632710E-01,  9.0750792613653356E-04, -5.6256670325498638E-04,  2.7011309495124884E-05
 990.0, 2,   2.6660006326546046E+00,  9.5538386692935613E-05, -1.1203211125594865E-03, -3.4307307202910702E-05, -8.9652886358593264E-01, -8.9738071619025389E-02,  4.3380073220248794E-01,  9.0447196043420353E-04, -5.5023618621688724E-04,  3.4307307202910702E-05
1000.0, 2,   2.6927044590404079E+00,  1.0504588542277467E-04, -1.1104106006640823E-03, -4.1437703615143962E-05, -8.9552572927313601E-01, -1.0089177829123379E-01,  4.3342186987166448E-01,  9.0126203138186217E-04, -5.3807082314619333E-04,  4.1437703615143962E-05
